,longitude,latitude,elevation
18957,135.598383,-27.263458,146.017
18958,135.599006,-27.277275,135.699
18959,135.598592,-27.290247,148.654
18960,135.599586,-27.304115,161.967
18961,135.599207,-27.317698,115.281
18962,135.599205,-27.324561,113.688
18963,135.599557,-27.3314,115.121
18964,135.599249,-27.33792,117.79
18965,135.599064,-27.344688,121.239
18966,135.599085,-27.351762,126.339
18967,135.598914,-27.357963,129.757
18968,135.599249,-27.365212,142.528
18969,135.59848,-27.371858,158.361
18970,135.59952,-27.378291,160.338
18971,135.599323,-27.384908,173.065
18972,135.599588,-27.391969,183.298
18973,135.599386,-27.399115,164.125
18974,135.599443,-27.405137,160.832
18975,135.599077,-27.412194,167.376
18976,135.599014,-27.418895,153.326
18977,135.599181,-27.425986,151.952
18978,135.59943,-27.432552,159.834
18979,135.599446,-27.439228,165.958
18980,135.599424,-27.446644,176.2
18981,135.591443,-27.446107,166.562
18982,135.592271,-27.439247,161.71
18983,135.591757,-27.432558,168.718
18984,135.591899,-27.425971,165.506
18985,135.592386,-27.419501,166.121
18986,135.591636,-27.412544,171.77
18987,135.591775,-27.405855,179.757
18988,135.591785,-27.399626,189.665
18989,135.592049,-27.392045,180.047
18990,135.591974,-27.38514,178.885
18991,135.591232,-27.378531,166.804
18992,135.591925,-27.371718,154.016
18993,135.591094,-27.363961,140.995
18994,135.590753,-27.357341,130.544
18995,135.591484,-27.351253,129.037
18996,135.591636,-27.34484,125.535
18997,135.591466,-27.338349,123.441
18998,135.584552,-27.446156,161.716
18999,135.584844,-27.43902,172.948
19000,135.584377,-27.432561,164.662
19001,135.58435,-27.42588,179.426
19002,135.584388,-27.419265,170.593
19003,135.584453,-27.412359,168.651
19004,135.584109,-27.405181,175.262
19005,135.58419,-27.398808,191.111
19006,135.584139,-27.39186,183.018
19007,135.583983,-27.384934,172.286
19008,135.584056,-27.378277,179.851
19009,135.583922,-27.371698,150.81
19010,135.584021,-27.365128,142.582
19011,135.583726,-27.357841,155.084
19012,135.583901,-27.351647,149.321
19013,135.583834,-27.344614,139.172
19014,135.583755,-27.337688,128.246
19015,135.584162,-27.330718,120.973
19016,135.592081,-27.324234,116.321
19017,135.591434,-27.310527,120.418
19018,135.591201,-27.297141,137.83
19019,135.591144,-27.283765,133.25
19020,135.590983,-27.270015,152.411
19021,135.590979,-27.257046,164.093
19022,135.59103,-27.249792,165.127
19023,135.590931,-27.242812,159.969
19024,135.59109,-27.236134,142.232
19025,135.590853,-27.229224,123.241
19026,135.590661,-27.222722,115.267
19027,135.590734,-27.215887,108.98
19028,135.590604,-27.208902,110.303
19029,135.590521,-27.202159,107.411
19030,135.590266,-27.194994,103.511
19031,135.590766,-27.189008,104.723
19032,135.590808,-27.182331,106.226
19033,135.590507,-27.175317,106.005
19034,135.590461,-27.168077,108.204
19035,135.590505,-27.161843,109.74
19036,135.590381,-27.154476,102.445
19037,135.590218,-27.147468,103.06
19038,135.590741,-27.141118,110.252
19039,135.590254,-27.134434,129.656
19040,135.590155,-27.128144,140.509
19041,135.590201,-27.121222,144.858
19042,135.590258,-27.114276,142.942
19043,135.590126,-27.107523,138.325
19044,135.590193,-27.100797,123.091
19045,135.590092,-27.09416,126.471
19046,135.590106,-27.087403,125.054
19047,135.582197,-27.087413,138.014
19048,135.582405,-27.093849,120.469
19049,135.582801,-27.101215,116.415
19050,135.582531,-27.107644,135.402
19051,135.582463,-27.115148,134.975
19052,135.58285,-27.121474,139.949
19053,135.582786,-27.128324,139.106
19054,135.582689,-27.134443,136.702
19055,135.582843,-27.141359,105.376
19056,135.582496,-27.147695,103.679
19057,135.58331,-27.155307,110.098
19058,135.583091,-27.161607,109.53
19059,135.582857,-27.16896,108.615
19060,135.582612,-27.175409,109.42
19061,135.583298,-27.182335,108.276
19062,135.583343,-27.188583,104.288
19063,135.583145,-27.196068,105.329
19064,135.583016,-27.202789,115.057
19065,135.583061,-27.20951,118.943
19066,135.583285,-27.215944,126.382
19067,135.583075,-27.222941,133.899
19068,135.583322,-27.22978,134.166
19069,135.583193,-27.23679,143.537
19070,135.583311,-27.243876,171.967
19071,135.583485,-27.249931,158.034
19072,135.583713,-27.263749,153.896
19073,135.583441,-27.277202,161.639
19074,135.583833,-27.290521,127.108
19075,135.583619,-27.304389,139.946
19076,135.583609,-27.317905,123.931
19077,135.575588,-27.310639,130.068
19078,135.575858,-27.297134,120.9
19079,135.576169,-27.283418,155.797
19080,135.575982,-27.270066,144.802
19081,135.575811,-27.257114,155.481
19082,135.575734,-27.25052,137.311
19083,135.576138,-27.24349,144.68
19084,135.575831,-27.23649,137.218
19085,135.575606,-27.229779,126.888
19086,135.575509,-27.222788,120.929
19087,135.575789,-27.215857,117.672
19088,135.575608,-27.209418,110.729
19089,135.575625,-27.202452,108.808
19090,135.575443,-27.19556,104.92
19091,135.575429,-27.189074,105.916
19092,135.575785,-27.181915,105.703
19093,135.575485,-27.175309,105.744
19094,135.575215,-27.168394,107.243
19095,135.575348,-27.16195,108.44
19096,135.575275,-27.154889,110.347
19097,135.575525,-27.14773,104.369
19098,135.575366,-27.14193,106.256
19099,135.575322,-27.135012,104.299
19100,135.575322,-27.128201,132.808
19101,135.574963,-27.120732,133.564
19102,135.575319,-27.113972,132.113
19103,135.575008,-27.107953,124.627
19104,135.575045,-27.101131,115.507
19105,135.575009,-27.094265,119.324
19106,135.574893,-27.08769,131.931
19107,135.567222,-27.087507,125.57
19108,135.567106,-27.093962,120.214
19109,135.567379,-27.101562,132.142
19110,135.567482,-27.107927,115.274
19111,135.567538,-27.114698,125.895
19112,135.567457,-27.120951,127.698
19113,135.567775,-27.127549,106.683
19114,135.567556,-27.134222,105.797
19115,135.567677,-27.14182,103.575
19116,135.567536,-27.148219,107.219
19117,135.567725,-27.155731,109.002
19118,135.567773,-27.161927,108.266
19119,135.568096,-27.169455,106.118
19120,135.567562,-27.17533,107.837
19121,135.568047,-27.182392,108.483
19122,135.567876,-27.189241,106.85
19123,135.576095,-27.44611,168.27
19124,135.576718,-27.43268,169.158
19125,135.576928,-27.418592,180.468
19126,135.576879,-27.40505,182.965
19127,135.576885,-27.392431,186.296
19128,135.576284,-27.378544,181.234
19129,135.576672,-27.365401,147.927
19130,135.576361,-27.351569,144.968
19131,135.576906,-27.338242,132.822
19132,135.576207,-27.324794,126.982
19133,135.568709,-27.317704,119.359
19134,135.568537,-27.304302,119.927
19135,135.568555,-27.290128,119.537
19136,135.56832,-27.277045,124.795
19137,135.568361,-27.263636,143.024
19138,135.568365,-27.249506,131.561
19139,135.568263,-27.236302,132.616
19140,135.568346,-27.222757,117.964
19141,135.568243,-27.209787,108.632
19142,135.568112,-27.195887,103.881
19143,135.560382,-27.189278,107.819
19144,135.560656,-27.174371,110.134
19145,135.559867,-27.16205,106.96
19146,135.56019,-27.148032,106.806
19147,135.560383,-27.134926,105.152
19148,135.560154,-27.121262,108.348
19149,135.560411,-27.107547,123.997
19150,135.560152,-27.094857,126.972
19151,135.552182,-27.087414,134.813
19152,135.552049,-27.101189,131.94
19153,135.551754,-27.114711,116.825
19154,135.551936,-27.128155,105.884
19155,135.55219,-27.142192,108.374
19156,135.552897,-27.155658,107.664
19157,135.552681,-27.169438,109.041
19158,135.552428,-27.182304,110.618
19159,135.553003,-27.195967,105.596
19160,135.560814,-27.202456,105.351
19161,135.560614,-27.214325,104.833
19162,135.560554,-27.229252,115.41
19163,135.560759,-27.242639,121.647
19164,135.560933,-27.256688,124.293
19165,135.560896,-27.270062,122.927
19166,135.560928,-27.283345,115.228
19167,135.560911,-27.297171,115.542
19168,135.560882,-27.310759,118.299
19169,135.561146,-27.324382,121.419
19170,135.568873,-27.331304,126.344
19171,135.568585,-27.344907,131.286
19172,135.568933,-27.358117,142.609
19173,135.569085,-27.371783,142.454
19174,135.569113,-27.385215,159.175
19175,135.567961,-27.399372,183.075
19176,135.56911,-27.4132,183.09
19177,135.569663,-27.439813,193.034
19178,135.560745,-27.432941,181.688
19179,135.561458,-27.41903,174.764
19180,135.562095,-27.405649,174.762
19181,135.561122,-27.391647,153.801
19182,135.561078,-27.378032,142.275
19183,135.560899,-27.365163,155.868
19184,135.560966,-27.351634,138.598
19185,135.561493,-27.337748,125.863
19186,135.553467,-27.331407,127.276
19187,135.553584,-27.31776,122.017
19188,135.553229,-27.303831,116.888
19189,135.553407,-27.290003,114.439
19190,135.552764,-27.276611,110.464
19191,135.553266,-27.263618,112.639
19192,135.553257,-27.249693,112.63
19193,135.55334,-27.237312,111.031
19194,135.553154,-27.222563,105.089
19195,135.552782,-27.209018,105.261
19196,135.545189,-27.202217,107.975
19197,135.545415,-27.189199,110.183
19198,135.544876,-27.175258,111.079
19199,135.544813,-27.161723,110.787
19200,135.544951,-27.148645,111.983
19201,135.544493,-27.134699,109.207
19202,135.544927,-27.120756,107.631
19203,135.544961,-27.108421,112.507
19204,135.544242,-27.094021,130.398
19205,135.545113,-27.216065,105.249
19206,135.545449,-27.229436,105.589
19207,135.545094,-27.24397,108.084
19208,135.54531,-27.257035,108.327
19209,135.545474,-27.270278,110.08
19210,135.545627,-27.28391,112.73
19211,135.545804,-27.297237,118.329
19212,135.545987,-27.311196,121.397
19213,135.546305,-27.324172,138.057
19214,135.545254,-27.337279,128.577
19215,135.545912,-27.351404,129.902
19216,135.545956,-27.364946,133.188
19217,135.546428,-27.378933,145.019
19218,135.546613,-27.39252,149.059
19219,135.54646,-27.406295,158.141
19220,135.546698,-27.419399,162.414
19221,135.546587,-27.433648,173.081
19222,135.55368,-27.4389,196.868
19223,135.554009,-27.426,178.885
19224,135.553661,-27.41268,167.038
19225,135.553817,-27.399043,154.785
19226,135.553483,-27.385195,155.381
19227,135.553668,-27.371806,135.959
19228,135.553482,-27.358042,139.77
19229,135.553456,-27.344684,127.855
19230,135.614195,-27.344553,119.868
19231,135.614108,-27.330794,113.634
19232,135.614044,-27.317434,112.12
19233,135.614194,-27.303996,116.216
19234,135.61437,-27.286168,112.986
19235,135.613865,-27.276919,112.452
19236,135.613752,-27.263241,116.129
19237,135.613618,-27.249792,150.161
19238,135.613667,-27.236189,137.561
19239,135.613626,-27.222642,140.817
19240,135.613562,-27.209258,119.987
19241,135.613452,-27.195583,108.839
19242,135.613386,-27.18214,106.912
19243,135.613674,-27.16782,101.224
19244,135.613118,-27.154721,128.042
19245,135.612986,-27.140885,126.969
19246,135.612541,-27.126943,164.585
19247,135.612822,-27.114515,151.865
19248,135.61255,-27.100407,144.332
19249,135.612805,-27.08718,153.612
19250,135.620701,-27.093852,149.001
19251,135.619926,-27.107613,154.688
19252,135.620612,-27.121477,164.16
19253,135.620495,-27.134656,172.331
19254,135.620684,-27.148318,125.889
19255,135.620886,-27.161813,103.194
19256,135.620495,-27.175893,101.869
19257,135.621,-27.188868,102.979
19258,135.621069,-27.202793,100.864
19259,135.621107,-27.216002,119.62
19260,135.620904,-27.22916,135.679
19261,135.621673,-27.242908,145.012
19262,135.6212,-27.256345,113.215
19263,135.621391,-27.270108,110.724
19264,135.621462,-27.283801,110.202
19265,135.621817,-27.297619,113.986
19266,135.621586,-27.310766,111.24
19267,135.621669,-27.324871,112.536
19268,135.621558,-27.338452,116.253
19269,135.6143,-27.358369,131.232
19270,135.614304,-27.371502,143.662
19271,135.614223,-27.385347,161.002
19272,135.614357,-27.39869,177.34
19273,135.614404,-27.412112,159.734
19274,135.615171,-27.426076,158.129
19275,135.614587,-27.43933,164.928
19276,135.614773,-27.453347,176.68
19277,135.614687,-27.466625,192.237
19278,135.622623,-27.459955,184.508
19279,135.622126,-27.446506,179.016
19280,135.622145,-27.43193,165.165
19281,135.622117,-27.41891,145.917
19282,135.622011,-27.405144,154.537
19283,135.622046,-27.392008,149.576
19284,135.621765,-27.378286,168.101
19285,135.621462,-27.364873,130.244
19286,135.621837,-27.351463,121.681
19287,135.629488,-27.344185,120.048
19288,135.629444,-27.358137,134.781
19289,135.629301,-27.372448,151.106
19290,135.62952,-27.385033,156.222
19291,135.62983,-27.398763,142.576
19292,135.630271,-27.411725,146.152
19293,135.630026,-27.425611,160.021
19294,135.629859,-27.439547,184.12
19295,135.62991,-27.45303,188.236
19296,135.630203,-27.466325,202.597
19297,135.629297,-27.331139,113.841
19298,135.629057,-27.317462,113.227
19299,135.628845,-27.304011,117.78
19300,135.629113,-27.290068,109.129
19301,135.629036,-27.276561,107.087
19302,135.628975,-27.26347,107.188
19303,135.628806,-27.250064,110.9
19304,135.628619,-27.236008,144.09
19305,135.628696,-27.223086,126.33
19306,135.628835,-27.208785,107.773
19307,135.628381,-27.195603,109.913
19308,135.628883,-27.181389,101.84
19309,135.627725,-27.16794,100.61
19310,135.628023,-27.155002,126.862
19311,135.628339,-27.140789,168.27
19312,135.628096,-27.127921,175.546
19313,135.628229,-27.113724,180.919
19314,135.627735,-27.100083,147.577
19315,135.627592,-27.086925,176.089
19316,135.63581,-27.093867,183.579
19317,135.635492,-27.106968,155.865
19318,135.636101,-27.121412,157.005
19319,135.635837,-27.133806,128.753
19320,135.635538,-27.148139,119.93
19321,135.635682,-27.161989,102.614
19322,135.636791,-27.176596,101.856
19323,135.636039,-27.188462,99.929
19324,135.635996,-27.202542,101.839
19325,135.636461,-27.216893,115.805
19326,135.636847,-27.22931,139.483
19327,135.636347,-27.24352,111.902
19328,135.637592,-27.255905,103.448
19329,135.636605,-27.270434,106.294
19330,135.636388,-27.283915,109.143
19331,135.636352,-27.297149,109.927
19332,135.636711,-27.310317,115.583
19333,135.636897,-27.324467,117.509
19334,135.636967,-27.337481,115.421
19335,135.6368,-27.351191,126.504
19336,135.637449,-27.364777,133.338
19337,135.637449,-27.378072,171.741
19338,135.63752,-27.391607,153.492
19339,135.63747,-27.404802,139.011
19340,135.637643,-27.418829,151.641
19341,135.637305,-27.432745,176.716
19342,135.637189,-27.446421,190.855
19343,135.637663,-27.459859,190.122
19344,135.645591,-27.46634,174.147
19345,135.645229,-27.453093,199.298
19346,135.644985,-27.439313,169.59
19347,135.64456,-27.425752,185.542
19348,135.644801,-27.411451,151.672
19349,135.645599,-27.398283,135.271
19350,135.644752,-27.385157,157.905
19351,135.644783,-27.371589,139.244
19352,135.644574,-27.357988,121.766
19353,135.644553,-27.344886,121.535
19354,135.644233,-27.330774,127.791
19355,135.645012,-27.317091,116.682
19356,135.644437,-27.303641,113.274
19357,135.643791,-27.290217,110.4
19358,135.644166,-27.276696,106.794
19359,135.64434,-27.263076,102.014
19360,135.643101,-27.249619,101.85
19361,135.644272,-27.235867,118.845
19362,135.643552,-27.222206,133.874
19363,135.643426,-27.208319,106.469
19364,135.643812,-27.195632,100.772
19365,135.643437,-27.181842,105.363
19366,135.643321,-27.167611,100.873
19367,135.643362,-27.154463,109.131
19368,135.643294,-27.140468,116.247
19369,135.643342,-27.12801,128.612
19370,135.643631,-27.114418,159.318
19371,135.642525,-27.100285,187.127
19372,135.643194,-27.087013,170.317
19373,135.652552,-27.324236,129.492
19374,135.652142,-27.337953,124.907
19375,135.652268,-27.350518,118.419
19376,135.652431,-27.364681,128.261
19377,135.652321,-27.378308,174.901
19378,135.652264,-27.391676,167.517
19379,135.652832,-27.40569,148.406
19380,135.652684,-27.418697,161.346
19381,135.652494,-27.432629,156.387
19382,135.652392,-27.445901,192.933
19383,135.652769,-27.45888,187.018
19384,135.660682,-27.466313,164.039
19385,135.660219,-27.452427,175.736
19386,135.660252,-27.439219,168.172
19387,135.660294,-27.425481,155.021
19388,135.660021,-27.411914,146.872
19389,135.659984,-27.398517,131.598
19390,135.660312,-27.384592,157.56
19391,135.659625,-27.371358,136.689
19392,135.659873,-27.357883,122.322
19393,135.659325,-27.344117,120.456
19394,135.659645,-27.33042,124.319
19395,135.6597,-27.317508,116.542
19396,135.651899,-27.310418,114.605
19397,135.651585,-27.296711,111.725
19398,135.651722,-27.283292,105.935
19399,135.651626,-27.269837,105.451
19400,135.659136,-27.263088,112.775
19401,135.674239,-27.262915,116.132
19402,135.689222,-27.262791,110.025
19403,135.704333,-27.262906,152.187
19404,135.720062,-27.262591,146.954
19405,135.735206,-27.262657,138.29
19406,135.750083,-27.262634,114.043
19407,135.765071,-27.26257,133.601
19408,135.773349,-27.255499,111.61
19409,135.758244,-27.255948,110.478
19410,135.742503,-27.25594,126.685
19411,135.726839,-27.255924,152.819
19412,135.712092,-27.256052,151.371
19413,135.69711,-27.256066,132.854
19414,135.681795,-27.256093,105.196
19415,135.666642,-27.256321,114.327
19416,135.674354,-27.249898,110.135
19417,135.68961,-27.249461,111.42
19418,135.704683,-27.248959,152.374
19419,135.719588,-27.249383,147.169
19420,135.735165,-27.248903,129.987
19421,135.75008,-27.249044,115.723
19422,135.764995,-27.248786,120.665
19423,135.757961,-27.242348,106.277
19424,135.742523,-27.24233,110.973
19425,135.727497,-27.242421,123.139
19426,135.711762,-27.242388,146.605
19427,135.697008,-27.242678,148.18
19428,135.682629,-27.24273,140.773
19429,135.66701,-27.24268,99.438
19430,135.659499,-27.235667,117.397
19431,135.674058,-27.235746,99.149
19432,135.688986,-27.235893,128.658
19433,135.704708,-27.236057,136.244
19434,135.72011,-27.235978,114.985
19435,135.735023,-27.235319,105.979
19436,135.749958,-27.235517,103.748
19437,135.757273,-27.22871,98.77
19438,135.742772,-27.228786,96.785
19439,135.727382,-27.228823,103.763
19440,135.712097,-27.228994,124.149
19441,135.696482,-27.229008,112.539
19442,135.681615,-27.229194,104.538
